1,0/0/0,0:0:0,+0.52,+146.1,+0.52,+21.3,-0.9,+2.5,+0,-0.43,+0.29
1,1/1/0,0:30:0,+0.38,+126.2,+1.26,+21.6,-0.9,+2.3,+0,-0.23,+0.31
1,1/1/0,1:0:0,+0.55,+280.5,+1.73,+21.6,-1.0,+2.4,+0,+0.10,-0.54
1,1/1/0,1:30:0,+0.43,+194.3,+1.90,+21.1,-1.1,+2.4,+0,-0.42,-0.11
1,1/1/0,2:0:0,+1.03,+135.5,+3.21,+22.0,-1.0,+2.6,+0,-0.74,+0.72
1,1/1/0,2:30:0,+0.99,+144.7,+2.74,+22.1,-1.0,+2.4,+0,-0.81,+0.57
1,1/1/0,3:0:0,+0.69,+151.4,+1.72,+22.5,-1.2,+2.7,+0,-0.61,+0.33
1,1/1/0,3:30:0,+0.98,+175.0,+3.61,+23.1,-1.0,+2.5,+0,-0.98,+0.09
1,1/1/0,4:0:0,+0.97,+229.9,+3.39,+22.4,-1.0,+2.5,+0,-0.63,-0.74
1,1/1/0,4:30:0,+1.07,+186.5,+3.47,+21.9,-1.0,+2.6,+0,-1.06,-0.12
1,1/1/0,5:0:0,+1.04,+214.2,+3.05,+21.1,-0.9,+2.4,+0,-0.86,-0.58
1,1/1/0,5:30:0,+0.50,+346.7,+1.97,+20.1,-0.8,+2.5,+0,+0.49,-0.12
1,1/1/0,6:0:0,+0.56,+349.4,+1.87,+19.0,-0.9,+2.6,+0,+0.55,-0.10
1,1/1/0,6:30:0,+0.68,+358.5,+1.49,+18.1,-0.9,+2.7,+0,+0.68,-0.02
1,1/1/0,7:0:0,+0.44,+18.4,+1.99,+16.9,-0.9,+2.5,+0,+0.42,+0.14
1,1/1/0,7:30:0,+0.38,+55.2,+0.68,+16.2,-1.0,+2.6,+0,+0.22,+0.31
1,1/1/0,8:0:0,+0.39,+62.2,+0.77,+15.4,-0.9,+2.4,+0,+0.18,+0.35
1,1/1/0,8:30:0,+0.39,+43.9,+0.78,+14.8,-0.9,+2.5,+0,+0.28,+0.27
1,1/1/0,9:0:0,+0.49,+56.1,+1.70,+14.7,-1.1,+2.6,+0,+0.27,+0.41
1,1/1/0,9:30:0,+0.38,+71.8,+0.80,+14.6,-0.8,+2.6,+0,+0.12,+0.36
1,1/1/0,10:0:0,+0.37,+55.5,+0.85,+14.3,-0.9,+2.5,+0,+0.21,+0.31
1,1/1/0,10:30:0,+0.43,+93.4,+1.46,+14.2,-0.8,+2.6,+0,-0.03,+0.43
1,1/1/0,11:0:0,+0.41,+71.5,+1.53,+13.9,-0.8,+2.6,+0,+0.13,+0.39
1,1/1/0,11:30:0,+0.37,+43.9,+0.72,+13.6,-0.8,+2.4,+0,+0.27,+0.26
1,1/1/0,12:0:0,+0.39,+72.1,+0.79,+13.4,-0.7,+2.4,+0,+0.12,+0.37
1,1/1/0,12:30:0,+0.36,+75.4,+0.84,+13.1,-0.9,+2.5,+0,+0.09,+0.35
1,1/1/0,13:0:0,+0.36,+55.5,+0.82,+13.0,-1.0,+2.6,+0,+0.21,+0.30
1,1/1/0,13:30:0,+0.36,+54.7,+0.66,+12.8,-0.8,+2.3,+0,+0.21,+0.29
1,1/1/0,14:0:0,+0.36,+71.0,+0.73,+12.7,-0.8,+2.6,+0,+0.12,+0.34
1,1/1/0,14:30:0,+0.37,+51.8,+0.71,+12.3,-0.9,+2.6,+0,+0.23,+0.29
1,1/1/0,15:0:0,+0.40,+37.4,+0.82,+12.0,-1.0,+2.4,+0,+0.32,+0.24
1,1/1/0,15:30:0,+0.42,+41.6,+0.72,+11.7,-0.7,+2.5,+0,+0.31,+0.28
1,1/1/0,16:0:0,+0.44,+24.8,+0.80,+11.2,-0.9,+2.7,+0,+0.40,+0.19
1,1/1/0,16:30:0,+0.37,+41.6,+0.62,+11.0,-0.9,+2.5,+0,+0.28,+0.25
1,1/1/0,17:0:0,+0.39,+58.5,+0.75,+11.0,-0.8,+2.4,+0,+0.20,+0.33
1,1/1/0,17:30:0,+0.37,+47.5,+0.71,+11.1,-1.0,+2.5,+0,+0.25,+0.28
1,1/1/0,18:0:0,+0.39,+68.4,+0.94,+11.6,-0.7,+2.6,+0,+0.14,+0.36
1,1/1/0,18:30:0,+0.94,+142.7,+1.63,+13.2,-1.1,+2.5,+0,-0.75,+0.57
1,1/1/0,19:0:0,+0.97,+144.6,+1.68,+14.1,-0.8,+2.5,+0,-0.79,+0.56
1,1/1/0,19:30:0,+1.36,+143.9,+2.13,+15.6,-0.7,+2.4,+0,-1.10,+0.80
1,1/1/0,20:0:0,+1.31,+144.4,+1.91,+16.9,-0.9,+2.5,+0,-1.07,+0.76
1,1/1/0,20:30:0,+1.18,+145.7,+1.70,+18.5,-1.1,+2.7,+0,-0.98,+0.67
1,1/1/0,21:0:0,+0.98,+147.0,+1.70,+20.1,-1.0,+2.7,+0,-0.82,+0.53
1,1/1/0,21:30:0,+0.67,+212.8,+2.36,+21.7,-1.1,+2.5,+0,-0.56,-0.36
1,1/1/0,22:0:0,+1.60,+267.5,+5.37,+23.0,-1.1,+2.5,+0,-0.07,-1.60
1,1/1/0,22:30:0,+2.03,+272.9,+4.94,+23.9,-1.0,+2.7,+0,+0.10,-2.02
1,1/1/0,23:0:0,+1.49,+252.8,+4.59,+24.6,-0.8,+2.9,+0,-0.44,-1.42
1,1/1/0,23:30:0,+1.59,+248.4,+4.24,+24.8,-1.0,+3.0,+0,-0.59,-1.48
1,2/1/0,0:0:0,+1.23,+196.3,+3.28,+25.1,-0.9,+2.9,+0,-1.18,-0.34
1,2/1/0,0:30:0,+1.40,+169.4,+3.09,+25.3,-1.2,+2.6,+0,-1.38,+0.26
1,2/1/0,1:0:0,+1.32,+233.9,+4.10,+25.6,-1.0,+2.5,+0,-0.78,-1.07
1,2/1/0,1:30:0,+1.44,+181.5,+3.51,+25.7,-0.8,+2.8,+0,-1.44,-0.04
1,2/1/0,2:0:0,+1.43,+240.3,+3.87,+26.3,-0.8,+2.8,+0,-0.71,-1.24
1,2/1/0,2:30:0,+1.18,+240.7,+2.86,+26.8,-0.9,+2.7,+0,-0.58,-1.03
1,2/1/0,3:0:0,+1.53,+249.8,+4.14,+26.7,-1.0,+2.7,+0,-0.53,-1.43
1,2/1/0,3:30:0,+0.99,+170.8,+2.35,+26.6,-0.9,+2.7,+0,-0.98,+0.16
1,2/1/0,4:0:0,+0.89,+255.4,+2.85,+25.7,-1.0,+2.9,+0,-0.22,-0.86
1,2/1/0,4:30:0,+0.59,+234.1,+1.97,+25.6,-0.9,+2.9,+0,-0.34,-0.48
1,2/1/0,5:0:0,+0.29,+161.4,+0.98,+24.1,-1.0,+2.8,+0,-0.27,+0.09
1,2/1/0,5:30:0,+0.29,+123.5,+0.59,+22.4,-0.7,+2.9,+0,-0.16,+0.24
1,2/1/0,6:0:0,+0.30,+100.8,+0.56,+20.8,-0.7,+2.8,+0,-0.06,+0.30
