"Plot Title: 4 m uph"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 20547951, SEN S/N: 20547951, LBL: 4 m)"
1,06/24/20 05:00:00 PM,5.244
2,06/24/20 05:30:00 PM,5.244
3,06/24/20 06:00:00 PM,5.141
4,06/24/20 06:30:00 PM,5.244
5,06/24/20 07:00:00 PM,5.244
6,06/24/20 07:30:00 PM,5.244
7,06/24/20 08:00:00 PM,5.347
8,06/24/20 08:30:00 PM,5.757
9,06/24/20 09:00:00 PM,5.141
10,06/24/20 09:30:00 PM,5.552
11,06/24/20 10:00:00 PM,5.552
12,06/24/20 10:30:00 PM,5.244
13,06/24/20 11:00:00 PM,5.450
14,06/24/20 11:30:00 PM,5.141
15,06/25/20 12:00:00 AM,5.037
16,06/25/20 12:30:00 AM,5.552
17,06/25/20 01:00:00 AM,5.141
18,06/25/20 01:30:00 AM,5.244
19,06/25/20 02:00:00 AM,5.244
20,06/25/20 02:30:00 AM,5.347
21,06/25/20 03:00:00 AM,5.450
22,06/25/20 03:30:00 AM,5.347
23,06/25/20 04:00:00 AM,5.347
24,06/25/20 04:30:00 AM,5.347
25,06/25/20 05:00:00 AM,5.347
26,06/25/20 05:30:00 AM,5.347
27,06/25/20 06:00:00 AM,5.450
28,06/25/20 06:30:00 AM,5.450
29,06/25/20 07:00:00 AM,5.450
30,06/25/20 07:30:00 AM,5.450
31,06/25/20 08:00:00 AM,5.552
32,06/25/20 08:30:00 AM,5.450
33,06/25/20 09:00:00 AM,5.450
34,06/25/20 09:30:00 AM,5.450
35,06/25/20 10:00:00 AM,5.552
36,06/25/20 10:30:00 AM,5.552
37,06/25/20 11:00:00 AM,6.064
38,06/25/20 11:30:00 AM,5.655
39,06/25/20 12:00:00 PM,5.860
40,06/25/20 12:30:00 PM,5.655
41,06/25/20 01:00:00 PM,5.552
42,06/25/20 01:30:00 PM,5.552
43,06/25/20 02:00:00 PM,5.757
44,06/25/20 02:30:00 PM,5.757
45,06/25/20 03:00:00 PM,5.757
46,06/25/20 03:30:00 PM,6.064
47,06/25/20 04:00:00 PM,5.450
48,06/25/20 04:30:00 PM,5.347
49,06/25/20 05:00:00 PM,5.347
50,06/25/20 05:30:00 PM,5.450
51,06/25/20 06:00:00 PM,5.552
52,06/25/20 06:30:00 PM,5.860
53,06/25/20 07:00:00 PM,5.552
54,06/25/20 07:30:00 PM,5.655
55,06/25/20 08:00:00 PM,5.655
56,06/25/20 08:30:00 PM,5.757
57,06/25/20 09:00:00 PM,5.757
58,06/25/20 09:30:00 PM,5.552
59,06/25/20 10:00:00 PM,5.757
60,06/25/20 10:30:00 PM,5.757
61,06/25/20 11:00:00 PM,5.757
62,06/25/20 11:30:00 PM,5.860
63,06/26/20 12:00:00 AM,5.757
64,06/26/20 12:30:00 AM,5.655
65,06/26/20 01:00:00 AM,5.450
66,06/26/20 01:30:00 AM,5.450
67,06/26/20 02:00:00 AM,5.552
68,06/26/20 02:30:00 AM,5.552
69,06/26/20 03:00:00 AM,5.552
70,06/26/20 03:30:00 AM,5.655
71,06/26/20 04:00:00 AM,5.552
72,06/26/20 04:30:00 AM,5.655
73,06/26/20 05:00:00 AM,5.450
74,06/26/20 05:30:00 AM,5.347
75,06/26/20 06:00:00 AM,5.347
76,06/26/20 06:30:00 AM,5.552
77,06/26/20 07:00:00 AM,5.347
78,06/26/20 07:30:00 AM,5.450
