1,0/0/0,0:0:0,+2.85,+238.0,+2.85,+12.0,-1.5,+1.4,+0,-1.51,-2.42
1,1/1/0,0:30:0,+2.39,+239.3,+5.81,+11.8,-1.7,+1.8,+0,-1.22,-2.05
1,1/1/0,1:0:0,+2.35,+244.8,+5.86,+12.3,-1.9,+1.7,+0,-1.00,-2.13
1,1/1/0,1:30:0,+2.45,+241.9,+5.06,+12.2,-2.3,+2.3,+0,-1.15,-2.16
1,1/1/0,2:0:0,+1.74,+243.1,+3.73,+11.8,-2.2,+1.9,+0,-0.79,-1.56
1,1/1/0,2:30:0,+2.09,+230.0,+5.24,+12.0,-1.6,+1.6,+0,-1.34,-1.60
1,1/1/0,3:0:0,+2.00,+242.1,+5.36,+11.9,-2.1,+2.2,+0,-0.93,-1.77
1,1/1/0,3:30:0,+1.68,+244.0,+3.39,+12.0,-2.4,+2.1,+0,-0.73,-1.51
1,1/1/0,4:0:0,+1.66,+237.2,+3.05,+11.2,-2.3,+2.1,+0,-0.90,-1.39
1,1/1/0,4:30:0,+1.04,+234.0,+2.46,+10.4,-2.2,+1.9,+0,-0.61,-0.85
1,1/1/0,5:0:0,+0.56,+50.9,+1.12,+8.4,-2.3,+2.2,+0,+0.35,+0.44
1,1/1/0,5:30:0,+0.62,+52.1,+1.17,+6.7,-2.1,+2.0,+0,+0.38,+0.49
1,1/1/0,6:0:0,+0.63,+51.2,+1.23,+5.6,-2.2,+2.3,+0,+0.39,+0.49
1,1/1/0,6:30:0,+0.69,+51.2,+1.15,+4.8,-2.2,+2.3,+0,+0.43,+0.54
1,1/1/0,7:0:0,+0.66,+52.6,+1.10,+4.1,-2.3,+2.1,+0,+0.40,+0.52
1,1/1/0,7:30:0,+0.75,+54.0,+1.23,+3.6,-2.2,+2.1,+0,+0.44,+0.61
1,1/1/0,8:0:0,+0.79,+53.9,+1.20,+3.1,-2.3,+2.2,+0,+0.47,+0.64
1,1/1/0,8:30:0,+0.86,+51.4,+1.14,+2.7,-2.3,+2.2,+0,+0.53,+0.67
1,1/1/0,9:0:0,+0.85,+51.3,+1.26,+2.3,-2.2,+2.2,+0,+0.53,+0.66
1,1/1/0,9:30:0,+0.86,+53.1,+1.18,+2.0,-2.1,+2.1,+0,+0.52,+0.69
1,1/1/0,10:0:0,+0.85,+51.3,+1.15,+1.7,-2.2,+2.1,+0,+0.53,+0.66
1,1/1/0,10:30:0,+0.89,+54.0,+1.29,+1.6,-2.2,+2.1,+0,+0.52,+0.72
1,1/1/0,11:0:0,+0.97,+53.5,+1.25,+1.4,-2.3,+2.2,+0,+0.57,+0.78
1,1/1/0,11:30:0,+0.85,+53.3,+1.20,+1.1,-2.3,+2.1,+0,+0.51,+0.68
1,1/1/0,12:0:0,+0.78,+51.6,+1.18,+1.0,-2.3,+2.2,+0,+0.48,+0.61
1,1/1/0,12:30:0,+0.84,+52.3,+1.16,+0.8,-2.2,+2.3,+0,+0.51,+0.66
1,1/1/0,13:0:0,+0.91,+51.7,+1.37,+0.6,-2.2,+2.1,+0,+0.56,+0.71
1,1/1/0,13:30:0,+0.84,+51.7,+1.41,+0.4,-2.1,+2.1,+0,+0.52,+0.66
1,1/1/0,14:0:0,+0.90,+52.5,+1.32,+0.5,-2.3,+2.2,+0,+0.55,+0.71
1,1/1/0,14:30:0,+0.96,+53.3,+1.31,+0.5,-2.2,+2.1,+0,+0.57,+0.77
1,1/1/0,15:0:0,+0.90,+52.5,+1.18,+0.6,-2.3,+2.2,+0,+0.55,+0.71
1,1/1/0,15:30:0,+0.97,+53.0,+1.26,+0.8,-2.3,+2.2,+0,+0.59,+0.78
1,1/1/0,16:0:0,+0.91,+51.0,+1.16,+1.7,-2.3,+2.3,+0,+0.57,+0.71
1,1/1/0,16:30:0,+0.53,+45.5,+1.02,+3.7,-2.2,+2.1,+0,+0.38,+0.38
1,1/1/0,17:0:0,+0.27,+42.6,+0.66,+5.6,-2.2,+2.2,+0,+0.20,+0.18
1,1/1/0,17:30:0,+0.73,+241.9,+2.19,+8.6,-2.2,+2.2,+0,-0.34,-0.64
1,1/1/0,18:0:0,+1.19,+236.3,+2.50,+10.5,-2.3,+2.2,+0,-0.66,-0.99
1,1/1/0,18:30:0,+1.31,+235.0,+2.46,+11.4,-2.3,+2.1,+0,-0.75,-1.07
1,1/1/0,19:0:0,+1.66,+228.2,+3.03,+11.9,-2.1,+2.1,+0,-1.10,-1.23
1,1/1/0,19:30:0,+2.38,+227.4,+4.41,+12.5,-2.4,+1.7,+0,-1.61,-1.75
1,1/1/0,20:0:0,+2.11,+233.3,+4.31,+13.3,-2.4,+2.1,+0,-1.26,-1.69
1,1/1/0,20:30:0,+1.97,+235.7,+4.74,+13.9,-2.2,+2.0,+0,-1.11,-1.62
1,1/1/0,21:0:0,+2.08,+229.3,+4.15,+14.7,-2.5,+2.4,+0,-1.36,-1.58
1,1/1/0,21:30:0,+2.23,+232.5,+5.57,+15.3,-2.3,+2.0,+0,-1.36,-1.77
1,1/1/0,22:0:0,+2.01,+240.9,+5.00,+15.9,-2.4,+2.5,+0,-0.98,-1.76
1,1/1/0,22:30:0,+1.83,+241.6,+4.58,+16.4,-2.3,+2.1,+0,-0.87,-1.61
1,1/1/0,23:0:0,+2.14,+238.4,+4.76,+16.9,-2.4,+2.1,+0,-1.12,-1.83
1,1/1/0,23:30:0,+2.53,+240.3,+5.68,+17.1,-2.1,+2.0,+0,-1.25,-2.20
1,2/1/0,0:0:0,+2.26,+237.6,+5.26,+17.6,-2.3,+2.0,+0,-1.21,-1.91
1,2/1/0,0:30:0,+2.24,+239.3,+4.98,+17.9,-2.5,+2.1,+0,-1.14,-1.93
1,2/1/0,1:0:0,+1.96,+236.5,+5.39,+18.4,-2.3,+2.3,+0,-1.08,-1.63
1,2/1/0,1:30:0,+1.99,+236.3,+4.15,+18.3,-2.2,+2.1,+0,-1.10,-1.65
1,2/1/0,2:0:0,+1.92,+243.2,+4.74,+18.6,-2.5,+1.9,+0,-0.86,-1.71
1,2/1/0,2:30:0,+2.12,+236.5,+5.35,+18.8,-2.9,+2.0,+0,-1.17,-1.77
1,2/1/0,3:0:0,+1.79,+236.7,+4.34,+19.0,-2.4,+2.0,+0,-0.98,-1.50
1,2/1/0,3:30:0,+1.37,+242.3,+3.62,+18.9,-2.3,+2.1,+0,-0.64,-1.21
1,2/1/0,4:0:0,+0.94,+230.1,+2.60,+17.4,-2.4,+2.0,+0,-0.60,-0.72
1,2/1/0,4:30:0,+0.65,+74.3,+2.23,+15.0,-2.3,+2.2,+0,+0.18,+0.62
1,2/1/0,5:0:0,+0.63,+53.7,+1.49,+12.5,-2.4,+2.1,+0,+0.37,+0.51
1,2/1/0,5:30:0,+0.64,+55.6,+1.35,+10.6,-2.3,+2.1,+0,+0.36,+0.53
1,2/1/0,6:0:0,+0.61,+56.5,+1.14,+9.4,-2.5,+2.2,+0,+0.34,+0.51
1,2/1/0,6:30:0,+0.68,+53.6,+1.28,+8.4,-2.5,+2.2,+0,+0.40,+0.55
1,2/1/0,7:0:0,+0.64,+51.6,+1.13,+7.7,-2.3,+2.1,+0,+0.40,+0.50
1,2/1/0,7:30:0,+0.63,+48.8,+1.15,+7.3,-2.5,+2.2,+0,+0.42,+0.47
1,2/1/0,8:0:0,+0.59,+46.6,+1.07,+7.1,-2.5,+2.1,+0,+0.41,+0.43
1,2/1/0,8:30:0,+2.31,+241.8,+8.13,+11.4,-2.2,+2.2,+0,-1.09,-2.03
